""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"7892675"	1.20615747858003	2.30722304323019	4.16151439675688	6.4057123320181	5.03752314027689e-06	0.0027982577735899
"7895754"	1.20615747858003	2.30722304323019	4.16151439675688	6.4057123320181	5.03752314027689e-06	0.0027982577735899
"7991120"	0.521932950053469	1.43587777596182	6.28672958317761	6.40523010596402	5.04236016504171e-06	0.0027982577735899
"8138084"	1.32316337412161	2.50214149247062	4.98847880164364	6.37592270671755	5.34553200344256e-06	0.00287309544064389
"8079163"	1.29222711539172	2.4490582959719	5.78736002442737	6.36827668812039	5.42768413096347e-06	0.00287309544064389
"8141896"	0.560065696539942	1.47433635316463	4.98974283739721	6.36188107579635	5.49740328826074e-06	0.00287309544064389
"7955464"	-0.499845993687097	-1.41406260448817	9.68516799780037	-6.35961181559845	5.52236262129347e-06	0.00287309544064389
"8005829"	1.36208760333173	2.57056876028222	5.87747656223362	6.33767270109735	5.769794335866e-06	0.00291670100582896
"8021741"	-1.32791822665038	-2.5104016865381	9.47638636716751	-6.32684042874832	5.89615944813628e-06	0.00291670100582896
"8005231"	1.02650808266697	2.03708768674803	7.49150402412976	6.31732920996369	6.00947106313344e-06	0.00291670100582896
"7952795"	1.12642224796949	2.18316662979863	6.7085892363515	6.31670250344964	6.01701587791995e-06	0.00291670100582896
"8005687"	0.995691795612715	1.99403646918967	7.68688762293891	6.3144545508795	6.04415921561096e-06	0.00291670100582896
"8180322"	-0.693709972250463	-1.61743750747531	2.94344641195678	-6.27490978224291	6.54290181230406e-06	0.00309032021794133
"7976795"	0.937976860572172	1.91583970799003	7.16252988378185	6.27137049244414	6.58956468972684e-06	0.00309032021794133
"8180360"	-0.648017935746388	-1.5670138550694	3.25648459695941	-6.26240231527842	6.70934880174957e-06	0.00309326160868588
"8180229"	0.916696933218331	1.88778822918749	3.87365927926164	6.25706995546129	6.78163490506859e-06	0.00309326160868588
"8086057"	0.275968342955763	1.21080651494264	8.0122183432241	6.24450505096324	6.95516474129386e-06	0.00312954216744408
"7894867"	-0.918243328137012	-1.88981279512275	2.34646941143706	-6.23404843687906	7.10307149084612e-06	0.00315347961907604
"7952205"	-1.1787503039087	-2.26380595951186	6.399911495922	-6.20895852483494	7.47135999397797e-06	0.00324496315204441
"8132493"	1.30460817264944	2.47016630073793	5.51331146062203	6.20679389874012	7.50404428949815e-06	0.00324496315204441
"8132013"	-0.518353199277986	-1.43231935739328	8.05522333671985	-6.18742546255417	7.80314637139964e-06	0.00333104313754479
"7979925"	0.812407582349071	1.7561396601595	4.26136733989989	6.16779498964046	8.11887222311567e-06	0.00342195048624155
"8108256"	-1.18381624851171	-2.27176916311814	4.80360737503486	-6.15096225887597	8.40009448633206e-06	0.00349622432639248
"7896075"	0.878074891853782	1.83792117294984	3.24681177612585	6.13616672242093	8.65558085865253e-06	0.00350959821682765
"8129677"	-0.838158687150047	-1.78776695673455	7.73245310167201	-6.13596291993223	8.65915553944548e-06	0.00350959821682765
"7977472"	-1.10167834697386	-2.14604205317129	3.25700706167864	-6.13090080039098	8.74843535443718e-06	0.00350959821682765
"7925607"	1.52192985934849	2.87174939972972	3.71085257534349	6.04984947536017	1.03147073597068e-05	0.00407985180948589
"8040190"	0.459454479949004	1.37502178877155	4.64356849453624	6.04294450022775	1.04608663976256e-05	0.00407985180948589
"7943345"	1.23911576348231	2.36053809132038	6.43797815340692	6.03936359624048	1.05375035473402e-05	0.00407985180948589
"8013268"	0.99275032247549	1.98997502224881	7.67248811068095	6.0260886786182	1.08266968572772e-05	0.0041431042512468
"8095868"	1.02308676015489	2.03226249761388	3.69200246523262	6.02055154050229	1.09497304294597e-05	0.0041431042512468
"7898355"	-0.519394575559392	-1.43335361745938	2.45386124899494	-6.00685787027686	1.12602299123532e-05	0.00419074326322926
"7963261"	0.793047799876817	1.73273112130283	5.08352574205819	5.99827498622277	1.14594590011929e-05	0.00419074326322926
